Time,Lat,Lon,Alt,McIlwainL,MLT,kp,sig0,sig1,sig2,sig3,sig4,sig5
2015-02-01 20:35:06.676750,73.32085343121761,173.29863074129298,637.8984258211018,11.210981436292125,6.295783955065974,43.0,10.236725452130953,5.394372250938035,2.035162596072567,2.266449305153369,0.6985367247883852,-0.06395962159198057
2015-02-01 20:35:28.933000,72.1697887377851,170.76258092432363,639.9240642558701,9.539227704404215,6.259169688574525,43.0,10.457353188060422,5.284377217420449,1.3707879839260217,1.5065769620495022,-0.1966889890971552,-0.14888242467378376
2015-02-01 20:36:58.558000,67.30832178405666,163.07097258726571,647.5062686026786,5.462212797227385,6.144567519312831,43.0,11.345450317294954,10.76842532591305,10.15715878141758,7.441740956938658,3.6232300622095286,3.464101615137755
2015-02-01 20:36:58.633000,67.30414514562167,163.06580943641984,647.5122183297923,5.460099625471602,6.144467880085172,43.0,13.653573707707729,12.929364739478242,10.875751873881649,7.042434193543275,4.195617559905517,2.2449694269749854
2015-02-01 22:11:22.241750,71.85285763414092,146.1954571719134,640.7931698986894,8.377994203244983,6.686802045209316,50.0,11.622575255894137,6.987369199060738,3.459584824488798,2.4913014563393006,0.1723615183015652,0.47269011874744077
2015-02-01 22:11:31.054250,71.38708587975505,145.3045878627927,641.5705236784383,7.9709573277544346,6.664599382961118,50.0,10.860509223619085,6.384420988333991,3.6664803248164883,3.9120484490816283,0.3426901876863411,-0.3215367596812404
2015-02-01 22:11:31.110500,71.38389879717677,145.29866002174367,641.5757908314882,7.968350036718126,6.664434263709239,50.0,11.930413323958817,9.331503640107892,4.0571135089335195,0.5785487797673688,-0.9233973335902068,-0.3075738564131336
2015-02-01 22:11:38.798000,70.97464516743165,144.5553802310542,642.2464625362413,7.631089107016547,6.645496800161826,50.0,14.870378369711133,6.696350306697137,3.4323959806515933,1.5281366298740326,-0.27910136890382536,-0.08151558631415895
2015-02-01 22:11:41.273000,70.8421987015197,144.32217894829319,642.4611416861284,7.525446659116288,6.639719578285712,50.0,10.878679723464623,7.798341545087065,1.545678831647676,0.1278513755110343,-0.7513612110211255,1.4746627096509108
2015-02-01 22:11:41.329250,70.83898473311403,144.31656308465426,642.4663369983051,7.522961713276516,6.6395605876505215,50.0,10.559212484986821,8.715964190298658,6.751185925142255,0.4515313736993226,-0.7705534508034296,0.6013987586844497
2015-02-02 04:35:32.217750,68.56816797011884,45.048266661089656,647.2146616021141,6.820913350937336,8.483140668051039,47.0,10.973387686549648,12.509505934123245,9.990386935553916,3.119092973773834,-0.060401774994784885,0.5305356534740465
2015-02-02 04:35:32.292750,68.5640397953018,45.04254790444611,647.2206859547742,6.818685248146162,8.482657661270412,47.0,10.416842822349702,10.474578047772699,8.200978977361894,5.42488627121469,0.9765365838123492,-0.3215367596812404
2015-02-02 04:35:32.405250,68.55826050959968,45.03454563261039,647.2291182707229,6.815563617993789,8.481981676076915,47.0,12.337368103379527,7.908984651731782,4.825695796773685,1.0911816038798596,0.6088732998835148,0.5807588809711336
2015-02-02 04:35:32.461500,68.55495799114713,45.02997478152065,647.2339360289268,6.813778178051662,8.481595498390734,47.0,10.426988003762057,5.535077137328974,3.319978975671082,0.1148443677177199,2.168115449782454,-0.27910136890382536
2015-02-02 04:35:32.930250,68.52935856986963,44.99459245043181,647.2712608555499,6.799866099004297,8.478604701323718,47.0,14.358334809003605,7.082152623692054,2.96409456937174,0.34109172094654977,-0.2672612419124244,-0.2934305961362424
2015-02-02 04:35:37.186500,68.29453977225528,44.67399228177237,647.6119947844501,6.668754750268828,8.452872121440665,47.0,15.929210910528576,7.385676854475828,2.171804183888104,1.0416693970513684,-0.30052511547677035,-0.10729693339314984
2015-02-02 04:35:39.042750,68.19184744961356,44.53598310293091,647.7600841723425,6.6143611332404495,8.44168472005626,47.0,11.846470045906276,4.695237371238642,-0.5350720073314184,0.3493722340284279,-0.1888707754294474,-0.09877495071406697
2015-02-02 04:35:39.211500,68.18273313792857,44.52379766973172,647.7732007144743,6.609231123926961,8.440642633614063,47.0,19.652111043230878,8.401657787193026,1.7416040221123266,1.060611446221316,-0.180994134817978,-0.08151558631415895
2015-02-02 04:35:39.342750,68.17527509685281,44.51383423300467,647.783930435635,6.604771941127398,8.439790343101038,47.0,11.522982324339743,3.8714338497392546,-0.2548574318519957,-0.8219292163638569,-0.1730580438837217,-0.08151558631415895
2015-02-02 06:11:11.748750,68.99187287685578,21.714190923685237,646.8986569944135,7.259516685880572,8.994995569912257,40.0,10.556578511409974,7.773931799574143,4.156578536614283,1.0578259233992364,-1.0377307689884683,-0.1966889890971552
2015-02-02 06:11:16.305000,68.74251728772542,21.358431247565022,647.2651360866977,7.11591054488011,8.960106917695668,40.0,11.464723421384303,7.568266207141937,3.390020878458376,0.4345602420113275,-0.21630503814910057,-0.180994134817978
2015-02-02 06:11:41.190000,67.36658399088468,19.537694900913266,649.2276641175413,6.389170218325926,8.776836797961959,40.0,11.477879826583923,13.01485941920331,5.999572015475004,6.319691279480238,0.37489447864773556,0.9113933923084893
2015-02-02 06:11:41.235000,67.36408067934983,19.534584513341542,649.2311453577123,6.387973391664459,8.776504639771977,40.0,12.725971275817656,14.291588823411786,10.655599055008215,3.0841202511988004,0.3999915262914452,-0.5919016531745663
2015-02-02 06:12:16.735250,65.37464747763383,17.25712471906627,651.901008799246,5.496343316724554,8.538027586873717,40.0,10.264281504866794,4.385031158591199,3.434874631774155,-1.790594240616679,2.2237606643434686,-0.3215367596812404
2015-02-02 06:12:17.879000,65.31033446997867,17.189363258936282,651.9841866408264,5.471370773271423,8.530753826894978,40.0,18.393074350711085,12.358809182061627,6.497467109350626,1.3336359428802895,0.4603110172196231,-0.33532466552664425
2015-02-02 06:12:22.679000,65.03926994659152,16.907416458447187,652.332664865843,5.3644880811446,8.500635536330819,40.0,12.997859969583661,8.360080150355115,3.854122808001009,-0.502732195864288,0.5083335302667963,0.346777455032671
2015-02-02 06:12:24.254000,64.95023293142795,16.81607073241139,652.446393740581,5.330631035033934,8.490955249520658,40.0,15.822716388928292,14.999725017902135,10.934076381680644,9.732757186041484,2.2211081145174454,-0.026435052857271463
2015-02-02 06:12:30.554000,64.59363056351846,16.456311358419043,652.8982670185482,5.194159236862286,8.452111079459751,40.0,16.822074002917706,16.185258089725647,14.746552989493983,5.021098069265893,8.230795862581626,3.7880148631933306
2015-02-02 06:12:32.241500,64.49756590247046,16.361024870921028,653.019010826867,5.1599061817523895,8.441900561205054,40.0,15.911792740795947,12.939895418434135,12.18885759530576,6.872495409869738,2.685128044912694,-0.4210142725561733
2015-02-02 06:12:33.216500,64.44228465241186,16.306498027906855,653.0883052213356,5.140199010561081,8.436006843792772,40.0,11.5366498875441,15.529192767721481,12.845296257666206,4.372599908795368,2.608660220385376,0.4821569472219
2015-02-02 06:12:35.485250,64.31379790227125,16.180619561788262,653.2488308316061,5.0921079610326165,8.422287137720268,40.0,14.3121151558759,6.718067282440248,2.7141659203527446,2.430325229656146,-0.3284522616824831,-0.15700328159671162
2015-02-02 06:12:37.135250,64.22014281797068,16.089609863254736,653.3653727135116,5.059703859149855,8.412512062150425,40.0,12.236730837387984,7.483661544523386,1.6902378136573735,1.9967928426991468,-0.1406977442705054,-0.13244807213962692
2015-02-02 06:12:37.191500,64.21673643815326,16.086311410283088,653.3696041227297,5.058528935179206,8.412136060790727,40.0,13.359952972960347,7.745966692414833,8.01453708588658,2.0411992447709806,-0.15700328159671162,-0.1406977442705054
2015-02-02 06:12:53.522750,63.287120496101586,15.215497186809444,654.5051553058787,4.744641528040192,8.31686767501305,40.0,31.548702629197454,17.065610217082853,7.322567520975165,1.6726677016381915,-0.23493769283712096,-0.09877495071406697
2015-02-02 07:48:03.867500,65.3816190681159,-6.669709973770296,652.1768954428198,6.343554922040003,8.735982350181654,40.0,10.95055002298804,5.807800529874127,3.012935438387813,0.49408695167958966,-0.5697450783028801,-0.08151558631415895
2015-02-02 07:48:04.636250,65.33847128465312,-6.715229870371331,652.2324612451521,6.323143878051644,8.730212496120437,40.0,10.067810998258526,5.516767445884185,1.8136890281574467,0.8135604293830486,-0.7513612110211255,-0.11574891772699504
2015-02-02 07:48:06.192500,65.25044863324459,-6.80762818814037,652.3455487500652,6.281806728180694,8.718484058621096,40.0,10.699717303446146,11.696724402847508,8.19442977366586,2.2374129494984443,0.15970043524538896,-0.27910136890382536
2015-02-02 07:48:06.286250,65.24536887481914,-6.812941576690719,652.3520640219169,6.2794300801071,8.717776064468104,40.0,11.34344685723737,7.907670376472972,3.163645145698589,0.7198903393141264,-0.45472164634270873,-0.27910136890382536
2015-02-02 07:48:06.342500,65.24198247139248,-6.81648258801215,652.3564067410466,6.2778457814819175,8.71730421537647,40.0,10.923189153425476,10.687614058084229,8.762257287536984,1.7465929225273786,1.2820332883637964,-0.2862895892111222
